"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         176,      -4.806039115,      -5.068700012,      -5.446929882,      -5.446687915,      -4.999040233,      -6.774742015
          0,           0,         177,       -4.80605337,      -5.068690772,      -5.446936335,      -5.446694355,      -4.999056865,      -6.695993497
          0,           0,         178,      -4.806067631,      -5.068681533,      -5.446942793,        -5.4467008,      -4.999073503,      -6.724216536
          0,           0,         179,      -4.806081898,      -5.068672296,      -5.446949254,      -5.446707248,      -4.999090147,      -6.758836857
          0,           0,         180,      -4.806096172,       -5.06866306,      -5.446955719,      -5.446713699,      -4.999106796,      -6.779509728
          0,           0,         181,      -4.806110452,      -5.068653826,      -5.446962187,      -5.446720155,       -4.99912345,      -6.774963646
          0,           0,         182,      -4.806124736,       -5.06864459,      -5.446968659,      -5.446726614,       -4.99914011,       -6.77999487
          0,           0,         183,      -4.806139028,      -5.068635358,      -5.446975135,      -5.446733077,      -4.999156775,      -6.774223589
          0,           0,         184,      -4.806153326,      -5.068626125,      -5.446981614,      -5.446739543,      -4.999173446,      -6.779697314
          0,           0,         185,      -4.806167629,      -5.068616895,      -5.446988097,      -5.446746013,      -4.999190122,      -6.780322185
          0,           0,         186,      -4.806181939,      -5.068607665,      -5.446994584,      -5.446752487,      -4.999206804,      -6.783291562
          0,           0,         187,      -4.806196255,      -5.068598436,      -5.447001074,      -5.446758964,      -4.999223491,      -6.781773079
          0,           0,         188,      -4.806210576,      -5.068589208,      -5.447007568,      -5.446765445,      -4.999240183,      -6.784481751
          0,           0,         189,      -4.806224905,      -5.068579983,      -5.447014066,       -5.44677193,      -4.999256881,      -6.562943826
          0,           0,         190,      -4.806239238,      -5.068570756,      -5.447020567,      -5.446778418,      -4.999273584,      -6.785860803
          0,           0,         191,      -4.806253578,      -5.068561532,      -5.447027072,       -5.44678491,      -4.999290293,      -6.780274894
          0,           0,         192,      -4.806267923,      -5.068552308,      -5.447033581,      -5.446791406,      -4.999307007,      -6.786549109
          0,           0,         193,      -4.806282275,      -5.068543086,      -5.447040093,      -5.446797905,      -4.999323727,      -6.781609558
          0,           0,         194,      -4.806296633,      -5.068533863,      -5.447046609,      -5.446804408,      -4.999340452,      -6.786468781
          0,           0,         195,      -4.806310997,      -5.068524644,      -5.447053129,      -5.446810914,      -4.999357182,       -6.78587745
