"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         142,      -4.823042283,      -4.974443464,      -5.331849653,      -5.014909062,       -4.61466178,      -11.87678807
          0,           0,         143,      -4.816792178,      -4.969504017,      -5.325219047,      -5.010679223,      -4.608426473,      -11.87077824
          0,           0,         144,      -4.810628117,      -4.964576081,      -5.318645278,      -5.006543814,       -4.60224929,      -11.86500037
          0,           0,         145,      -4.804589583,      -4.959695135,      -5.312116701,      -5.002526826,      -4.596175277,      -11.85948016
          0,           0,         146,      -4.798731036,      -4.954935101,       -5.30566295,      -4.998665082,      -4.590275531,      -11.85419347
          0,           0,         147,      -4.793117789,      -4.950373793,      -5.299337904,       -4.99501777,       -4.58463407,      -11.84910563
          0,           0,         148,      -4.787789226,      -4.946063519,      -5.293182022,      -4.991614779,      -4.579300882,        -11.844192
          0,           0,         149,      -4.782736976,      -4.942032915,        -5.2872221,      -4.988424043,      -4.574277575,      -11.83946852
          0,           0,         150,      -4.777939675,      -4.938303007,      -5.281464467,      -4.985403563,      -4.569548088,      -11.83492371
          0,           0,         151,      -4.773353703,      -4.934866452,      -5.275881305,      -4.982489108,      -4.565068998,      -11.83054499
          0,           0,         152,      -4.768937034,      -4.931659499,      -5.270452237,      -4.979627965,      -4.560775017,      -11.82634449
          0,           0,         153,       -4.76467531,      -4.928603399,      -5.265154158,      -4.976797811,      -4.556616468,      -11.82236159
          0,           0,         154,      -4.760613444,      -4.925705161,      -5.259965922,      -4.974021498,      -4.552658908,      -11.81863303
          0,           0,         155,      -4.756786836,      -4.923011946,      -5.254876155,      -4.971301457,      -4.548967513,      -11.81512121
          0,           0,         156,      -4.753212761,      -4.920581897,       -5.24990336,      -4.968633337,       -4.54556562,      -11.81179416
          0,           0,         157,      -4.749870395,      -4.918468983,      -5.245100493,      -4.965991781,      -4.542437103,      -11.80859883
          0,           0,         158,      -4.746736114,      -4.916676248,      -5.240481149,      -4.963361931,      -4.539537538,       -11.8055294
          0,           0,         159,      -4.743768558,      -4.915138133,      -5.236015359,      -4.960728915,      -4.536794743,      -11.80265961
          0,           0,         160,      -4.740993816,      -4.913838075,      -5.231721009,      -4.958107968,      -4.534231601,      -11.80005655
          0,           0,         161,      -4.738448004,       -4.91282723,      -5.227583429,      -4.955532307,      -4.531916537,      -11.82221398
          0,           0,         162,      -4.738102364,       -4.91270383,      -5.227360011,      -4.955225356,      -4.531647168,      -11.82142096
          0,           0,         163,      -4.737698011,      -4.912552561,      -5.227091198,      -4.954866317,      -4.531335393,      -11.82048514
          0,           0,         164,      -4.737228115,      -4.912367065,      -5.226767831,      -4.954448876,      -4.530978334,      -11.81938492
          0,           0,         165,      -4.736685341,      -4.912137737,      -5.226378477,      -4.953966749,      -4.530572889,      -11.81809706
          0,           0,         166,      -4.736063929,      -4.911852751,      -5.225909528,      -4.953414736,      -4.530118751,      -11.81659828
          0,           0,         167,      -4.735360568,      -4.911496845,       -5.22534507,      -4.952789524,       -4.52961935,      -11.81486523
          0,           0,         168,        -4.7345762,      -4.911051157,      -5.224666246,      -4.952091768,      -4.529083892,      -11.81287756
          0,           0,         169,      -4.733716617,      -4.910490228,      -5.223849833,      -4.951326144,      -4.528527262,      -11.81061883
          0,           0,         170,      -4.732797946,      -4.909783577,      -5.222870301,      -4.950504964,       -4.52797695,       -11.8080783
          0,           0,         171,      -4.731845357,      -4.908893379,      -5.221699735,      -4.949648505,       -4.52746895,      -11.80525902
          0,           0,         172,      -4.730892839,      -4.907772724,      -5.220304754,       -4.94878411,      -4.527043557,       -11.8021729
          0,           0,         173,      -4.729982035,      -4.906376561,      -5.218650219,      -4.947943404,      -4.526743352,      -11.79883833
          0,           0,         174,      -4.729155039,      -4.904675049,      -5.216703159,       -4.94715186,      -4.526597557,       -11.7952736
          0,           0,         175,      -4.728433085,      -4.902679908,      -5.214449438,      -4.946407093,      -4.526591553,      -11.79147488
          0,           0,         176,       -4.72777378,      -4.900476969,      -5.211900618,      -4.945639234,      -4.526601169,      -11.78742849
          0,           0,         177,       -4.72703232,      -4.898289456,      -5.209095441,      -4.944669339,      -4.526344117,      -11.78314396
          0,           0,         178,       -4.72593763,      -4.896510825,      -5.206117767,      -4.943183477,      -4.525361813,       -11.7786624
          0,           0,         179,      -4.724141392,      -4.895682451,      -5.203093794,      -4.940795052,      -4.523100085,      -11.77421949
          0,           0,         180,      -4.721416198,      -4.896378695,      -5.200119558,      -4.937240395,      -4.519224017,      -11.77156932
          0,           0,         181,      -4.717973634,      -4.898610616,      -5.197313876,       -4.93281295,       -4.51421454,      -11.77217168
          0,           0,         182,      -4.714614041,      -4.901321522,      -5.194713469,      -4.928480772,      -4.509549875,       -11.7730949
          0,           0,         183,      -4.712207125,      -4.903584461,      -5.192098962,      -4.925066457,      -4.506381101,      -11.77424066
          0,           0,         184,      -4.711113177,      -4.904965082,      -5.189401803,      -4.922868322,      -4.505148541,      -11.77527173
          0,           0,         185,      -4.711166529,      -4.905528614,      -5.186656252,      -4.921718642,      -4.505588997,      -11.77573545
          0,           0,         186,      -4.711845824,      -4.905643589,      -5.183981972,      -4.921176749,      -4.506980171,      -11.77546336
          0,           0,         187,      -4.712590597,      -4.905790346,      -5.181461359,      -4.920769401,      -4.508551626,      -11.77449716
          0,           0,         188,      -4.712983994,      -4.906351143,      -5.179145192,      -4.920141697,      -4.509729955,      -11.77305425
          0,           0,         189,       -4.71285347,      -4.907477407,       -5.17701255,      -4.919153279,      -4.510258475,      -11.77148053
          0,           0,         190,      -4.712300601,      -4.909115065,      -5.175029458,      -4.917869665,      -4.510255364,      -11.77009148
          0,           0,         191,      -4.711560666,      -4.911041525,      -5.173144206,      -4.916464228,      -4.509999047,      -11.76906485
          0,           0,         192,      -4.710846854,      -4.912985209,      -5.171299595,      -4.915098006,       -4.50974668,      -11.76838522
          0,           0,         193,      -4.710314857,       -4.91475703,      -5.169478126,      -4.913886793,      -4.509693282,      -11.76792214
          0,           0,         194,      -4.709999131,      -4.916296938,      -5.167668569,      -4.912838638,       -4.50988088,      -11.76749744
          0,           0,         195,      -4.709831762,      -4.917628316,      -5.165894417,       -4.91186847,       -4.51022738,      -11.76702698
          0,           0,         196,      -4.709705981,       -4.91882157,      -5.164205375,      -4.910872695,      -4.510595754,      -11.76647062
          0,           0,         197,      -4.709526193,       -4.91994064,      -5.162650175,      -4.909784987,      -4.510867145,      -11.76583166
          0,           0,         198,       -4.70922932,      -4.921042137,      -5.161253306,      -4.908584828,      -4.510964613,      -11.76514263
          0,           0,         199,      -4.708807855,      -4.922174901,      -5.159992646,      -4.907322303,      -4.510896557,      -11.76443194
          0,           0,         200,      -4.708301678,       -4.92333554,      -5.158825153,       -4.90607627,      -4.510724913,      -11.76376175
          0,           0,         201,      -4.707768379,      -4.924492479,        -5.1576958,      -4.904915776,       -4.51051811,      -11.76314178
          0,           0,         202,      -4.707274086,      -4.925600966,      -5.156572621,      -4.903870755,      -4.510345582,      -11.76257329
          0,           0,         203,      -4.706886649,      -4.926648701,      -5.155467639,      -4.902928745,      -4.510285472,      -11.76207817
          0,           0,         204,      -4.706657724,      -4.927659359,      -5.154435426,      -4.902040082,      -4.510395022,      -11.76165794
          0,           0,         205,      -4.706577584,      -4.928649362,      -5.153489026,      -4.901141376,        -4.5106629,      -11.76129504
          0,           0,         206,      -4.706593848,      -4.929617872,      -5.152634398,      -4.900181851,      -4.511017958,      -11.76092098
          0,           0,         207,      -4.706629012,      -4.930547334,      -5.151827284,      -4.899145203,      -4.511359866,        -11.760489
          0,           0,         208,      -4.706620773,      -4.931429724,      -5.151021865,      -4.898012954,      -4.511604953,      -11.75998095
          0,           0,         209,      -4.706542804,      -4.932261775,      -5.150180089,      -4.896756344,      -4.511728155,      -11.75944562
          0,           0,         210,      -4.706422578,      -4.933037437,      -5.149284415,      -4.895333779,      -4.511764884,      -11.75890811
          0,           0,         211,      -4.706289161,       -4.93370749,      -5.148324909,      -4.893681857,      -4.511734468,      -11.75839248
          0,           0,         212,      -4.706179672,      -4.934209047,      -5.147284842,      -4.891735105,      -4.511672289,      -11.75790043
          0,           0,         213,      -4.706109943,      -4.934469589,      -5.146139956,      -4.889412594,      -4.511577614,      -11.75742029
          0,           0,         214,      -4.706067732,      -4.934414688,      -5.144878258,      -4.886638888,      -4.511409824,      -11.75690967
          0,           0,         215,      -4.706026227,      -4.934002217,      -5.143464083,      -4.883359389,      -4.511124129,      -11.75634349
          0,           0,         216,      -4.705933806,      -4.933219097,      -5.141845764,      -4.879512307,      -4.510646565,      -11.75569312
          0,           0,         217,      -4.705734851,      -4.932071695,       -5.13994873,      -4.875036815,      -4.509913278,      -11.75492661
          0,           0,         218,      -4.705394538,      -4.930556467,      -5.137693446,      -4.869862485,      -4.508883226,      -11.75404302
          0,           0,         219,      -4.704897582,      -4.928644401,      -5.135018642,      -4.863919715,      -4.507535758,      -11.75305052
          0,           0,         220,      -4.704245672,      -4.926275574,      -5.131852421,      -4.857144036,      -4.505862713,      -11.75193535
          0,           0,         221,         -4.703444,      -4.923359124,      -5.128153313,      -4.849479708,      -4.503849803,      -11.75067152
          0,           0,         222,      -4.702487858,      -4.919816218,      -5.123897267,      -4.840901153,      -4.501496517,       -11.7492227
          0,           0,         223,      -4.701346176,      -4.915574675,      -5.119056039,      -4.831407232,      -4.498785125,      -11.74755225
          0,           0,         224,      -4.699983015,       -4.91060508,      -5.113620957,      -4.821024144,        -4.4957022,      -11.74559711
          0,           0,         225,      -4.698335918,      -4.904906515,      -5.107578215,      -4.809791406,      -4.492209994,      -11.74331419
          0,           0,         226,      -4.696337198,      -4.898497587,      -5.100926298,      -4.797763876,      -4.488263945,      -11.74060473
          0,           0,         227,       -4.69392441,      -4.891401075,      -5.093656142,      -4.785007742,      -4.483826809,       -11.7374134
          0,           0,         228,      -4.691055515,      -4.883654988,      -5.085780738,      -4.771601515,      -4.478896927,      -11.73368551
